id,summary,parent_interest_id,registered,published,updated_1,category,mnis_id,twfy_id,party,member,payment_received,received_date,job_title,payment_type,payment_description,value,hours_worked,hours_details,is_ultimate_payer_different,ultimate_payer_name,ultimate_payer_protected_by_confidentiality,ultimate_payer_address,ultimate_payer_nature_of_business,is_payment_donated,donatee_paid_by,donatee_type,donatee_details,link,category_code
13400,"Payment received on 30 September 2025 - £3,750.00",6031,2025-09-30,2025-09-30,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,,3750,25,Approximate number of hours worked,1,Talbots Law Limited (formerly Scaiff LLP),0,"23 Foregate Street, Worcester, WR1 1DN",Solicitor,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13400,1.1
13393,"Payment received on 26 September 2025 - £1,500.00",13392,2025-09-30,2025-09-30,,Employment and earnings - Ad hoc payments,4613,25659,conservative,Alex Burghart,1,,,Monetary,,1500,4.5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13393,1.1
13409,Payment received on 29 September 2025 - £750.00,4138,2025-09-30,2025-09-30,,Employment and earnings - Ad hoc payments,1442,10785,liberal-democrat,Mr Alistair Carmichael,1,,,Monetary,,750,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13409,1.1
13367,Payment received on 12 September 2025 - £750.00,12101,2025-09-24,2025-09-25,,Employment and earnings - Ad hoc payments,146,10220,labour,Barry Gardiner,1,,,Monetary,for programmes I was invited to appear on during August and September 2025,750,25,Research on current news items required,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13367,1.1
13369,"Payment received on 05 September 2025 - £3,500.00",13368,2025-09-24,2025-09-24,,Employment and earnings - Ad hoc payments,146,10220,labour,Barry Gardiner,1,,,Monetary,Attending Water Conference in Scotland and keynote speaker to the Board,3500,36,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13369,1.1
13362,"Payment received on 18 September 2025 - £1,667.00",4353,2025-09-24,2025-09-24,,Employment and earnings - Ad hoc payments,3991,24827,conservative,Jesse Norman,1,,,Monetary,,1667,0,,1,Hayakawa Publishing Inc,0,"2-2 Kanda-tacho, Chiyoda-ku, Tokyo, 101-0046 Japan",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13362,1.1
13360,"Payment received on 19 August 2025 - £40,578.73",11826,2025-09-24,2025-09-24,,Employment and earnings - Ad hoc payments,4483,25428,conservative,Rishi Sunak,1,,,Monetary,"quarterly stipend to cover expenses, including travel, necessary to attend meetings and conferences.",40578.73,30,This payment is purely to cover expenses so not for hours worked,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13360,1.1
13351,"Payment received on 08 September 2025 - £10,000.00",11622,2025-09-23,2025-09-23,,Employment and earnings - Ad hoc payments,4441,25323,conservative,Sir Oliver Dowden,1,,,Monetary,,10000,20,up to two days per month,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13351,1.1
13356,"Payment received on 15 September 2025 - £6,000.00",6922,2025-09-23,2025-09-23,,Employment and earnings - Ad hoc payments,1508,11541,conservative,Sir Geoffrey Cox,1,,,Monetary,,6000,6,for work undertaken between 1 June 2025 and 31 July 2025,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13356,1.1
13355,"Payment received on 15 September 2025 - £11,050.00",13132,2025-09-23,2025-09-23,,Employment and earnings - Ad hoc payments,1508,11541,conservative,Sir Geoffrey Cox,1,,,Monetary,,11050,13,for work undertaken beteen 1 and 31 August 2025,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13355,1.1
13357,"Payment received on 15 September 2025 - £7,000.00",4711,2025-09-23,2025-09-23,,Employment and earnings - Ad hoc payments,1508,11541,conservative,Sir Geoffrey Cox,1,,,Monetary,,7000,6,for work undertaken between 1 July 2025 and 31 July 2025,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13357,1.1
13350,Payment received on 19 September 2025 - £300.00,11234,2025-09-23,2025-09-23,,Employment and earnings - Ad hoc payments,4480,25308,labour,Carolyn Harris,1,,,Monetary,,300,7,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13350,1.1
13330,Payment received on 16 September 2025 - £500.00,3680,2025-09-18,2025-09-18,,Employment and earnings - Ad hoc payments,152,10180,conservative,Sir Iain Duncan Smith,1,,,Monetary,Two articles published on 17th August and 1st September 2025,500,8,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13330,1.1
13311,"Payment received on 08 September 2025 - £30,000.00",11008,2025-09-17,2025-09-17,2025-12-18,Employment and earnings - Ad hoc payments,1572,11859,conservative,Sir Jeremy Hunt,1,,Speaking engagement,Monetary,,30000,3.5,,1,BNP Paribas APAC,0,"63/F, Two International Finance Centre, 8 Finance St, Central, Hong Kong",Banking and financial services,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13311,1.1
13318,"Payment expected for services on 16 September 2025 - £4,800.00",11008,2025-09-17,2025-09-17,,Employment and earnings - Ad hoc payments,1572,11859,conservative,Sir Jeremy Hunt,0,,speaking engagement,Monetary,,4800,1.15,,1,Intelligence Squared Ltd,0,"48 Sellons Ave, London NW10 4HH",Media and events,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13318,1.1
13309,"Payment received on 12 September 2025 - £4,800.00",11008,2025-09-17,2025-09-17,,Employment and earnings - Ad hoc payments,1572,11859,conservative,Sir Jeremy Hunt,1,,Speaking engagement,Monetary,,4800,1,,1,Company Chemists Association Ltd,0,"PO Box 2650, Watford WD18 1NB",Trade Assoc for large pharmacy operators,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13309,1.1
13321,"Payment received on 17 September 2025 - £2,161.94",11413,2025-09-17,2025-09-17,,Employment and earnings - Ad hoc payments,5158,26361,independent,Rupert Lowe,1,,,Monetary,,2161.94,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13321,1.1
13292,Payment received on 13 September 2025 - £641.00,11565,2025-09-14,2025-09-15,,Employment and earnings - Ad hoc payments,5161,26399,reform,Richard Tice,1,,,Monetary,X monetisation formerly Twitter,641,30,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13292,1.1
13293,"Payment received on 22 August 2025 - £1,431.00",5988,2025-09-15,2025-09-15,,Employment and earnings - Ad hoc payments,5067,26346,labour,Tony Vaughan,1,,,Monetary,work completed on 11/08/2025,1431,3,,1,confidential,0,confidential,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13293,1.1
13290,"Payment received on 02 September 2025 - £1,500.00",10930,2025-09-12,2025-09-12,,Employment and earnings - Ad hoc payments,4475,25272,reform,Suella Braverman,1,,,Monetary,For articles,1500,7,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13290,1.1
13279,"Payment received on 10 September 2025 - £50,000.00",3871,2025-09-11,2025-09-11,,Employment and earnings - Ad hoc payments,1446,10761,labour,Chris Bryant,1,,,Monetary,Publication Advance,50000,10,,1,Bloomsbury Publishing Plc,0,"50 Bedford Square, London WC1B 3DP",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13279,1.1
13273,Payment received on 11 September 2025 - £150.00,6031,2025-09-11,2025-09-11,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,,150,1.5,Estimated number of hours of work,1,Minster Law Limited,0,"Kingfisher House, Calder Park, Wakefield, WF2 7UA",Solicitors,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13273,1.1
13265,Payment received on 09 September 2025 - £300.00,10746,2025-09-10,2025-09-10,,Employment and earnings - Ad hoc payments,5267,26600,labour,Yuan Yang,1,,,Monetary,Spoke on two panels at the Edinburgh Book Festival.  The first was a shared event with three authors; the second was an event which Yuan chaired.,300,2,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13265,1.1
13253,Payment received on 20 August 2025 - £87.13,11502,2025-09-08,2025-09-08,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,1,,,Monetary,,87.13,3,This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13253,1.1
13254,Payment received on 03 September 2025 - £87.38,11502,2025-09-08,2025-09-08,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,1,,,Monetary,,87.38,3,This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13254,1.1
13230,"Payment received on 15 August 2025 - £1,650.00",12101,2025-09-04,2025-09-05,,Employment and earnings - Ad hoc payments,146,10220,labour,Barry Gardiner,1,,,Monetary,,1650,30,Estimated and includes in-depth research,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13230,1.1
13232,"Payment received on 26 August 2025 - £15,000.00",11294,2025-09-04,2025-09-05,,Employment and earnings - Ad hoc payments,4441,25323,conservative,Sir Oliver Dowden,1,,,Monetary,,15000,30,Up to one day per month for a three month period,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13232,1.1
13231,"Payment received on 26 August 2025 - £1,000.00",12619,2025-09-04,2025-09-05,,Employment and earnings - Ad hoc payments,146,10220,labour,Barry Gardiner,1,,,Monetary,,1000,12,approximate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13231,1.1
13242,Payment received on 16 July 2025 - £550.00,4321,2025-09-05,2025-09-05,,Employment and earnings - Ad hoc payments,4084,24882,conservative,Esther McVey,1,,,Monetary,For 2 shows.,550,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13242,1.1
13223,Payment received on 03 September 2025 - £280.00,12725,2025-09-05,2025-09-05,,Employment and earnings - Ad hoc payments,4084,24882,conservative,Esther McVey,1,,,Monetary,For 7 shows.,280,1.15,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13223,1.1
13224,"Payment received on 26 August 2025 - £10,000.00",11622,2025-09-04,2025-09-05,,Employment and earnings - Ad hoc payments,4441,25323,conservative,Sir Oliver Dowden,1,,,Monetary,,10000,20,up to two days per month,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13224,1.1
13235,Payment received on 04 September 2025 - £600.00,12134,2025-09-04,2025-09-05,,Employment and earnings - Ad hoc payments,4938,26061,labour,Paulette Hamilton,1,,,Monetary,panel member on breakfast programme,600,7,attended over two dates (3 July 2025 3.5  hours and 13 August 3.5hours),0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13235,1.1
13227,"Payment received on 29 August 2025 - £4,000.00",12266,2025-09-04,2025-09-04,,Employment and earnings - Ad hoc payments,4095,24916,conservative,Steve Barclay,1,,,Monetary,,4000,10.5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13227,1.1
13217,"Payment received on 03 September 2025 - £1,542.16",11413,2025-09-03,2025-09-03,,Employment and earnings - Ad hoc payments,5158,26361,independent,Rupert Lowe,1,,,Monetary,,1542.16,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13217,1.1
13222,"Payment received on 02 September 2025 - £2,166.66",4308,2025-09-03,2025-09-03,,Employment and earnings - Ad hoc payments,4084,24882,conservative,Esther McVey,1,,,Monetary,For four full page columns in the Daily Express.,2166.66,12,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13222,1.1
13216,"Payment received on 03 September 2025 - £1,700.00",13215,2025-09-03,2025-09-03,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,(of which £835 was paid to my solicitors),1700,10,Estimated number of hours worked,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13216,1.1
13197,Payment received on 14 August 2024 - £740.00,7520,2025-08-31,2025-09-01,,Employment and earnings - Ad hoc payments,5170,26426,labour,John Grady,1,,,Monetary,"This is the final payment to me in respect of consultancy services provided by me to Shepherd and Wedderburn from 1 January 2024 to 5 July 2025. I carried out no work for Shepherd and Wedderburn after 29 May 2024, and ceased to be retained as a consultant on 5 July 2025.",740,1.95,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13197,1.1
13207,Payment received on 30 April 2025 - £200.00,12446,2025-09-01,2025-09-01,,Employment and earnings - Ad hoc payments,4613,25659,conservative,Alex Burghart,1,,,Monetary,,200,10,estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13207,1.1
13196,"Payment received on 31 July 2024 - £9,021.00",7520,2025-08-31,2025-09-01,,Employment and earnings - Ad hoc payments,5170,26426,labour,John Grady,1,,,Monetary,This entry covers my final amount of profit from Shepherd and Wedderburn for my time as a partner. I ceased to be a partner on 31 December 2023.,9021,0,no additional hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13196,1.1
13193,Payment received on 31 July 2025 - £350.00,12446,2025-09-01,2025-09-01,,Employment and earnings - Ad hoc payments,4613,25659,conservative,Alex Burghart,1,,,Monetary,,350,10,estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13193,1.1
12447,Payment received on 28 February 2025 - £200.00,12446,2025-09-01,2025-09-01,,Employment and earnings - Ad hoc payments,4613,25659,conservative,Alex Burghart,1,,,Monetary,,200,10,estimated,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12447,1.1
13178,"Payment received on 27 August 2025 - £4,200.00",12237,2025-08-27,2025-08-27,,Employment and earnings - Ad hoc payments,4320,25227,reform,Robert Jenrick,1,,,Monetary,for articles written,4200,16,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13178,1.1
13172,"Payment received on 21 August 2025 - £1,000.00",3871,2025-08-26,2025-08-26,,Employment and earnings - Ad hoc payments,1446,10761,labour,Chris Bryant,1,,Recording audiobook,Monetary,,1000,14,,1,Bloomsbury Publishing,0,"Bloomsbury Publishing, 50 Bedford Square, London WC1B 3DP",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13172,1.1
13175,"Payment received on 07 August 2025 - £1,000.00",13174,2025-08-26,2025-08-26,,Employment and earnings - Ad hoc payments,1482,11406,conservative,Graham Stuart,1,,,Monetary,,1000,3,Approximate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13175,1.1
13161,Payment received on 20 August 2025 - £250.00,3680,2025-08-21,2025-08-22,,Employment and earnings - Ad hoc payments,152,10180,conservative,Sir Iain Duncan Smith,1,,,Monetary,Article written and published in The Telegraph on 17th July 2025,250,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13161,1.1
13162,"Payment received on 19 August 2025 - £3,750.00",10930,2025-08-21,2025-08-22,,Employment and earnings - Ad hoc payments,4475,25272,reform,Suella Braverman,1,,,Monetary,for 5 articles,3750,15,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13162,1.1
13156,"Payment received on 31 July 2025 - £12,300.00",4365,2025-08-20,2025-08-21,,Employment and earnings - Ad hoc payments,4370,25364,labour,Jess Phillips,1,,,Monetary,Payment for release of paperback of previously written book,12300,0,no extra hours worked,1,Simon and Schuster,0,"222 Grays Inn Rd, London WC1X 8HB",Publisher,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13156,1.1
13150,Payment received on 14 August 2025 - £180.00,12031,2025-08-20,2025-08-20,,Employment and earnings - Ad hoc payments,5158,26361,independent,Rupert Lowe,1,,,Monetary,,180,1,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13150,1.1
13151,"Payment received on 20 August 2025 - £1,537.55",11413,2025-08-20,2025-08-20,,Employment and earnings - Ad hoc payments,5158,26361,independent,Rupert Lowe,1,,,Monetary,,1537.55,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13151,1.1
13140,"Payment received on 13 July 2025 - £2,250.15",4308,2025-08-18,2025-08-18,,Employment and earnings - Ad hoc payments,4084,24882,conservative,Esther McVey,1,,,Monetary,for four full page columns in the Daily Express.,2250.15,12,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13140,1.1
13138,Payment received on 14 August 2025 - £550.00,4321,2025-08-18,2025-08-18,,Employment and earnings - Ad hoc payments,4084,24882,conservative,Esther McVey,1,,,Monetary,For two shows.,550,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13138,1.1
13141,"Payment received on 05 August 2025 - £2,450.66",4308,2025-08-18,2025-08-18,,Employment and earnings - Ad hoc payments,4084,24882,conservative,Esther McVey,1,,,Monetary,For four full page columns in the Daily Express.,2450.66,12,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/13141,1.1
