id,appg,category,donors_isprivateindividual_1,donors_isprivateindividual_2,donors_isprivateindividual_3,donors_isprivateindividual_4,donors_isprivateindividual_5,donors_issolebeneficiary_1,donors_issolebeneficiary_2,donors_issolebeneficiary_3,donors_issolebeneficiary_4,donors_issolebeneficiary_5,donors_name_1,donors_name_2,donors_name_3,donors_name_4,donors_name_5,donors_paymentdescription_1,donors_paymentdescription_2,donors_paymentdescription_3,donors_paymentdescription_4,donors_paymentdescription_5,donors_paymenttype_1,donors_paymenttype_2,donors_paymenttype_3,donors_paymenttype_4,donors_paymenttype_5,donors_publicaddress_1,donors_publicaddress_2,donors_publicaddress_3,donors_publicaddress_4,donors_publicaddress_5,donors_value_1,donors_value_2,donors_value_3,donors_value_4,donors_value_5,end_date,link,member,mnis_id,parent_interest_id,published,purpose,registered,source_archive,start_date,summary,twfy_id,updated_1,visitlocations_country_1,visitlocations_country_2,visitlocations_country_3,visitlocations_destination_1,visitlocations_destination_2,visitlocations_destination_3
3624,,Visits outside the UK,False,,,,,True,,,,,Energy & Climate Intelligence Unit,,,,,"Accommodation (£759.65), flight (£660) and subsistence (maximum value £100)",,,,,In kind,,,,,"180 Borough High Street, London SE1 1LB",,,,,1519.65,,,,,2023-12-11,https://interests-api.parliament.uk/api/v1/Interests/3624,Rushanara Ali,4138,,2023-12-17,Attendance at COP28 to learn about the COP negotiation process and the role of legislators to achieve the targets set for the global climate and decarbonisation agenda.,2024-01-05,Aug04_24,2023-12-08,International visit to United Arab Emirates between 08 December 2023 and 11 December 2023,25315,,United Arab Emirates,,,Dubai,,
4272,,Visits outside the UK,False,,,,,True,,,,,Yachad,,,,,"Flights, accommodation, food, speakers fees and conflict area insurance",,,,,In kind,,,,,"Star House 104-108 Grafton Road, London NW5 4BA",,,,,2440.00,,,,,2024-02-18,https://interests-api.parliament.uk/api/v1/Interests/4272,Fleur Anderson,4788,,2023-12-17,To meet victims of violence in Israel and the West Bank and a range of individuals and organisations to understand the steps needed to achieve a two state solution and respond to the humanitarian situation in Gaza.,2024-02-27,Aug04_24,2024-02-14,International visit to Israel between 14 February 2024 and 18 February 2024,,,Israel,Palestine,,,Occupied Palestinian Territories,
4282,,Visits outside the UK,False,,,,,True,,,,,Yachad,,,,,"Hotels (£717), insurance (£432), transport (£108), food (£307), speaker fees/meeting room costs (£213) and flights (£661)",,,,,In kind,,,,,Star House 104-108 Grafton Road NW5 4BA.,,,,,2438.00,,,,,2024-02-18,https://interests-api.parliament.uk/api/v1/Interests/4282,Helen Hayes,4510,,2023-12-17,"Cross-party delegation to meet with civilians affected by the ongoing war, NGOs, peace activists, and official spokespeople.",2024-02-22,Aug04_24,2024-02-14,International visit to Israel between 14 February 2024 and 18 February 2024,,,Israel,Palestine,,,Occupied Palestinian Territories,
3249,,Visits outside the UK,False,,,,,True,,,,,Conservative Friends of Israel Ltd (CFI Ltd),,,,,"Air travel, accommodation and hospitality",,,,,In kind,,,,,"PO Box 72288, London SW1P 9LB",,,,,2450.00,,,,,2024-01-07,https://interests-api.parliament.uk/api/v1/Interests/3249,Greg Smith,4778,,2023-12-17,Fact finding political delegation.,2024-01-08,Aug04_24,2024-01-03,International visit to Israel between 03 January 2024 and 07 January 2024,,,Israel,,,,,
3311,,Visits outside the UK,False,,,,,False,,,,,Singapore Government,,,,,"For me and a member of staff, flights, accommodation, transport, events, visits and meals (value is estimated)",,,,,In kind,,,,,"Orchard Road, Istana, Singapore 238823",,,,,17591.00,,,,,2023-12-07,https://interests-api.parliament.uk/api/v1/Interests/3311,Wes Streeting,4504,,2023-12-17,To take part in the Lee Kuan Yew Exchange Fellowship meeting Singapore Government officials and learn about their health and social care system.,2023-12-27,Aug04_24,2023-12-03,International visit to Singapore between 03 December 2023 and 07 December 2023,,,Singapore,,,,,
3135,,Visits outside the UK,False,,,,,True,,,,,European Parliamentary Forum for Sexual and Reproductive Rights,,,,,"Flights, hotel, per diem, taxi and UK transport",,,,,In kind,,,,,"Rue Montoyer 23, 1000 Brussels",,,,,1522.07,,,,,2023-10-20,https://interests-api.parliament.uk/api/v1/Interests/3135,Dr Rupa Huq,4511,,2023-12-17,To participate in the UNECE Regional Conference on ICPD 30 Population and Development: Ensuring Rights and Choices at the United Nations.,2023-11-07,Aug04_24,2023-10-17,International visit to Switzerland between 17 October 2023 and 20 October 2023,,,Switzerland,,,Geneva,,
3204,,Visits outside the UK,False,,,,,True,,,,,Coalition for Global Prosperity (CGP) (funded by the Eleanor Crook Foundation),,,,,"Airport transfers and other car services (£458.90); hotel accommodation, including breakfasts £1,575.60; economy flights (£2,227.90); and food (£441.80) (value is estimated)",,,,,In kind,,,,,"1 Horse Guards Avenue, London SW1A 2HU",,,,,4704.20,,,,,2023-11-16,https://interests-api.parliament.uk/api/v1/Interests/3204,Ms Marie Rimmer,4457,,2023-12-17,"Delegation of Conservative and Labour MPs convened by CGP's 1946 Caucus, including discussions with US policymakers, officials and policy professionals to consider joint UK-US foreign policy challenges.",2023-11-29,Aug04_24,2023-11-13,International visit to United States between 13 November 2023 and 16 November 2023,,,United States,,,Washington DC,,
1237,,Visits outside the UK,False,,,,,False,,,,,"Ministry of Foreign Affairs, Finland",,,,,"For my Senior Parliamentary Researcher, accommodation (£531.12), travel (£608.30) and hospitality (£299.89)",,,,,In kind,,,,,"Merikasarminkatu 5f, 00160 Helsinki, Finland",,,,,1439.31,,,,,2023-09-02,https://interests-api.parliament.uk/api/v1/Interests/1237,Stephen Doughty,4264,,2023-12-17,"Due to my role as Shadow Minister for Europe and North America, my staff member was invited to learn more of Finnish foreign and security policy from various officials, leaders, and third sector organisations.",2023-09-11,Aug04_24,2023-08-29,International visit between 29 August 2023 and 02 September 2023,,,Finland,,,Helsinki,,
1571,,Visits outside the UK,False,,,,,False,,,,,Alliance for Public Awareness,,,,,Travel and accommodation for me and my partner (value is approximate),,,,,In kind,,,,,"Union House, 111 New Union Street, Coventry CV1 2NT",,,,,756.00,,,,,2023-07-30,https://interests-api.parliament.uk/api/v1/Interests/1571,Mr Toby Perkins,3952,,2023-12-17,To attend the international conference on Iran and the Middle East.,2023-08-29,Aug04_24,2023-07-29,International visit between 29 July 2023 and 30 July 2023,,,France,,,Paris,,
3351,,Visits outside the UK,False,,,,,True,,,,,Energy & Climate Intelligence Unit,,,,,"Accommodation (£759.65), flights (£660), and subsistence (estimated at a maximum of £100)",,,,,In kind,,,,,"180 Borough High Street, London SE1 1LB",,,,,1519.65,,,,,2023-12-11,https://interests-api.parliament.uk/api/v1/Interests/3351,Dave Doogan,4736,,2023-12-17,Attendance at COP28 to learn about the COP negotiation process and the role of legislators to achieve the targets set for the global climate and decarbonisation agenda.,2023-12-19,Aug04_24,2023-12-08,International visit to United Arab Emirates between 08 December 2023 and 11 December 2023,,,United Arab Emirates,,,Dubai,,
3356,,Visits outside the UK,False,,,,,True,,,,,Franco-British Colloque Ltd,,,,,"Accommodation, transfers and hospitality",,,,,In kind,,,,,"Station House, Station Approach, East Horsley KT24 6QX",,,,,581.50,,,,,2024-01-26,https://interests-api.parliament.uk/api/v1/Interests/3356,Stephen Doughty,4264,,2023-12-17,"To participate in the Franco-British Colloque, engaging with French and British leaders across politics, industry, media, civil society and government in my role as Shadow Minister for Europe and North America.",2024-02-07,Aug04_24,2024-01-25,International visit to France between 25 January 2024 and 26 January 2024,,,France,,,Paris,,
3442,,Visits outside the UK,False,,,,,True,,,,,Energy & Climate Intelligence Unit,,,,,"Accommodation (£759.65), flight (£660) and subsistence (maximum value £100)",,,,,In kind,,,,,"180 Borough High Street, London SE1 1LB",,,,,1519.65,,,,,2023-12-11,https://interests-api.parliament.uk/api/v1/Interests/3442,Dame Chi Onwurah,4124,,2023-12-17,"As part of a Labour Climate and Environment Forum delegation to COP28, to learn about the negotiation process and the role of legislators to achieve the targets set for the global climate and decarbonisation agenda.",2024-01-05,Aug04_24,2023-12-08,International visit to United Arab Emirates between 08 December 2023 and 11 December 2023,,,United Arab Emirates,,,Dubai,,
3234,,Visits outside the UK,False,,,,,True,,,,,Ministry of Foreign Affairs of the State of Qatar,,,,,"Flights, accommodation and food",,,,,In kind,,,,,"Almirqab Tower, West Bay, Doha, Qatar",,,,,5800.00,,,,,2023-11-30,https://interests-api.parliament.uk/api/v1/Interests/3234,Yasmin Qureshi,3924,,2023-12-17,Participate at the World Innovation Summit for Education 2023 focusing on the future of education in light of emerging technologies such as artificial intelligence and meet senior Qatari foreign policy and education officials.,2023-12-19,Aug04_24,2023-11-25,International visit to Qatar between 25 November 2023 and 30 November 2023,,,Qatar,,,Doha,,
4276,APPG for Cyprus,Visits outside the UK,False,,,,,True,,,,,House of Representatives of the Republic of Cyprus,,,,,"Hotel accommodation for three nights (£459), transport (£182.75) and meals (£106.25)",,,,,In kind,,,,,"1102 Nicosia, Cyprus",,,,,748.00,,,,,2024-02-16,https://interests-api.parliament.uk/api/v1/Interests/4276,Bambos Charalambous,4610,,2023-12-17,"APPG for Cyprus visit to meet the President, Speaker, Members of the Republic of Cyprus Parliament, NGOs and members from civil society to get an update on the current situation in Cyprus and prospects for peace talks.",2024-02-23,Aug04_24,2024-02-13,International visit to Cyprus between 13 February 2024 and 16 February 2024,,,Cyprus,,,Nicosia,,
3656,,Visits outside the UK,False,,,,,True,,,,,Franco-British Colloque Ltd,,,,,"Travel, accommodation and dinners during a two night stay",,,,,In kind,,,,,"Station House, Station Approach, East Horsley KT24 6QX",,,,,1003.00,,,,,2024-01-27,https://interests-api.parliament.uk/api/v1/Interests/3656,Darren Jones,4621,,2023-12-17,To take part in the Franco-British Colloque.,2024-01-31,Aug04_24,2024-01-24,International visit to France between 24 January 2024 and 27 January 2024,,,France,,,Versilles,,
3139,,Visits outside the UK,False,,,,,True,,,,,Embassy of the Hashemite Kingdom of Jordan in London,,,,,"Flights (£466.90), accommodation and meals (£500)",,,,,In kind,,,,,"6 Upper Phillimore Gardens, London W8 7HA",,,,,966.90,,,,,2023-10-26,https://interests-api.parliament.uk/api/v1/Interests/3139,Alicia Kearns,4805,,2023-12-17,"Meetings with Jordanian Government, Parliamentarians and Jordanian Armed Forces.",2023-11-09,Aug04_24,2023-10-23,International visit to Jordan between 23 October 2023 and 26 October 2023,,,Jordan,,,,,
3660,,Visits outside the UK,True,,,,,True,,,,,Saif Rahman,,,,,"Flights (£210.96), accommodation (£82.45) and subsistence (£30)",,,,,In kind,,,,,,,,,,323.41,,,,,2024-01-29,https://interests-api.parliament.uk/api/v1/Interests/3660,Afzal Khan,4671,,2023-12-17,"Meetings with the Pakistani community of the Isle of Man, the Treasury Minister, the Lieutenant governor, and Members of the House of Keys.",2024-01-31,Aug04_24,2024-01-28,International visit to Isle of Man between 28 January 2024 and 29 January 2024,,,Isle of Man,,,,,
3655,,Visits outside the UK,False,,,,,True,,,,,Conservative Friends of Israel Ltd (CFI Ltd),,,,,"Air travel, accommodation and hospitality",,,,,In kind,,,,,"PO Box 72288, London SW1P 9LB",,,,,1700.00,,,,,2024-01-05,https://interests-api.parliament.uk/api/v1/Interests/3655,Robert Jenrick,4320,,2023-12-17,Fact finding political delegation.,2024-01-08,Aug04_24,2024-01-03,International visit to Israel between 03 January 2024 and 05 January 2024,,,Israel,,,,,
1997,,Visits outside the UK,False,False,,,,True,True,,,,Government of Pakistan,Government of Azad Jammu and Kashmir,,,,Flights,accommodation and meals,,,,In kind,In kind,,,,"Foreign Office Building, Constitution Avenue,G-5, Islamabad","Near Bank Square, Lower Chatter, Muzaffarabad 13100",,,,1360.00,640.00,,,,2023-09-30,https://interests-api.parliament.uk/api/v1/Interests/1997,Andrew Gwynne,1506,,2023-12-17,"To attend high level meetings with government officials to discuss ways of bringing peace and stability to the region and to visit health, development and refugee projects with a delegation of British Parliamentarians and Community Leaders.",2023-10-23,Aug04_24,2023-09-22,International visit to Pakistan between 22 September 2023 and 30 September 2023,,,Pakistan,,,and Azad Kashmir,,
3013,Nuclear Energy,Visits outside the UK,False,,,,,True,,,,,Nuclear Industry Association,,,,,"Flights, accommodation, transport and meals",,,,,In kind,,,,,"5th Floor, Tower House, 10 Southampton Street, London W2E 7HA",,,,,839.68,,,,,2023-11-04,https://interests-api.parliament.uk/api/v1/Interests/3013,Sir Mark Hendrick,473,,2023-12-17,"To visit the Olkiluoto 3 Nuclear Power Plant, Onkalo Geological Disposal Facility and Radiation and Nuclear Safety Authority (STUK) as part of a Nuclear Energy APPG Visit.",2023-11-21,Aug04_24,2023-11-02,International visit to Finland between 02 November 2023 and 04 November 2023,,,Finland,,,Helsinki and Rauma,,
3394,,Visits outside the UK,False,False,,,,True,True,,,,"Commonwealth Enterprise and Investment Council, Bangladesh",RRM Group,,,,"International travel, accommodation and meals (value is approximate)",Domestic transport,,,,In kind,In kind,,,,"Plot 44, Progoti Shoroni, Main Block-J, Baridhara, Dhaka - 1212, Bangladesh","Plot 44, Main Road, Block J, Baridhara, Dhaka - 1212, Bangladesh",,,,3200.00,500.00,,,,2024-01-31,https://interests-api.parliament.uk/api/v1/Interests/3394,Andrew Western,4979,,2023-12-17,"Promoting UK-Bangladesh Trade and Investment, cross cultural relations and to understand the Rohingya Crisis.",2024-02-19,Aug04_24,2024-01-26,International visit to Bangladesh between 26 January 2024 and 31 January 2024,,,Bangladesh,,,,,
3651,,Visits outside the UK,False,,,,,True,,,,,Energy & Climate Intelligence Unit,,,,,"Accommodation (£759.65), flight (£660), subsistence (maximum value of £100)",,,,,In kind,,,,,"ECIU, 180 Borough High Street, London SE1 1LB",,,,,1519.65,,,,,2023-12-11,https://interests-api.parliament.uk/api/v1/Interests/3651,Wera Hobhouse,4602,,2023-12-17,"Attendance at COP28, as part of the APPG for Renewable and Sustainable Energy, to learn about the COP negotiation process and the role of legislators to achieve the targets set for the global climate and decarbonisation agenda.",2023-12-21,Aug04_24,2023-12-08,International visit to United Arab Emirates between 08 December 2023 and 11 December 2023,,,United Arab Emirates,,,Dubai,,
3251,,Visits outside the UK,False,False,,,,False,False,,,,Ministry of Foreign Affairs of the State of Qatar,COP28 Presidency Office,,,,"Private jet provided for return flights between Dubai and Doha, plus transportation, for me and three members of staff.",Airport transfer and daily travel by car during COP28 (value is approximate),,,,In kind,In kind,,,,"Almirqab Tower, West Bay, Doha, Qatar","Capital Plaza, Abu Dhabi, United Arab Emirates",,,,25508.83,765.00,,,,2023-12-03,https://interests-api.parliament.uk/api/v1/Interests/3251,Sir Keir Starmer,4514,,2023-12-17,"Meeting with the Emir of Qatar, travelling from COP28 in Dubai.
Attending COP28 as part of my frontbench role.",2023-12-13,Aug04_24,2023-11-30,International visit to Qatar between 30 November 2023 and 03 December 2023,,2023-12-18,Qatar,United Arab Emirates,,Doha,Dubai,
1314,,Visits outside the UK,False,,,,,False,,,,,Canada 20/20,,,,,"Monetary contribution towards a flight (£410.41), plus hotel (£588.86), principle car (£282.58) and staff car (£212.70)",,,,,Monetary,,,,,"35 O’Connor Street, Suite 302 Ottawa, Ontario, Canada K1P 5M4",,,,,1494.55,,,,,2023-09-17,https://interests-api.parliament.uk/api/v1/Interests/1314,Sir Keir Starmer,4514,,2023-12-17,Speaking at Montreal Global Progress Conference.,2023-10-02,Aug04_24,2023-09-15,International visit to Canada between 15 September 2023 and 17 September 2023,,,Canada,,,Montreal,,
1218,APPG on Qatar,Visits outside the UK,False,,,,,False,,,,,Ministry of Foreign Affairs of the State of Qatar,,,,,"Flights, accommodation and food for me and a family member",,,,,In kind,,,,,"Almirqab Tower, West Bay, Doha, Qatar",,,,,8972.00,,,,,2023-09-23,https://interests-api.parliament.uk/api/v1/Interests/1218,Tahir Ali,4747,,2023-12-10,"Qatar APPG visit to meet with ministers, the Shura Council, and senior local and international stakeholders in international development for the purpose of sharing knowledge and exploring ways of enhancing UK-Qatar cooperation on global development and aid.",2023-10-24,Aug04_24,2023-09-18,International visit to Qatar between 18 September 2023 and 23 September 2023,,,Qatar,,,Doha,,
1219,,Visits outside the UK,False,,,,,False,,,,,Ministry of Foreign Affairs Pakistan,,,,,Hotel accommodation and transport for me and a family member,,,,,In kind,,,,,"Constitution Ave, G-5/1 G-5, Islamabad, Islamabad Capital Territory, Pakistan",,,,,1800.00,,,,,2023-10-01,https://interests-api.parliament.uk/api/v1/Interests/1219,Tahir Ali,4747,,2023-12-10,Visit to Kashmir and NGO's providing humanitarian aid.,2023-10-24,Aug04_24,2023-09-23,International visit between 23 September 2023 and 01 October 2023,,,Pakistan,,,Islamabad and Kashmir,,
