ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,Appg,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Link,Updated_2
5597,"London Marathon Events Ltd - £1,700.00",,2024-05-02,2024-05-08,,"Gifts, benefits and hospitality from UK sources",1572,Sir Jeremy Hunt,,In kind,Six tickets to start hospitality (£200 each); one ticket to finish hospitality (£150); one start and finish hospitality (£350). Accompanied by family members running London Marathon together,1700.00,2024-04-21,2024-04-21,,False,London Marathon Events Ltd,"190 Great Dover Street, London SE1 4YB",Company,London Marathon Events Ltd,,01528489,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5597,
5596,Royal Opera House - £418.00,,2024-05-08,2024-05-02,,"Gifts, benefits and hospitality from UK sources",1572,Sir Jeremy Hunt,,In kind,Two tickets (£164 per person) with hospitality (£45 per person). I was accompanied by my wife,418.00,2024-04-22,2024-04-22,,False,Royal Opera House,"Covent Garden, London WC2E 9DD",Company,Royal Opera House,,00480523,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5596,
5556,The Goodwood Estate Ltd - £420.00,,2024-04-30,2024-05-01,,"Gifts, benefits and hospitality from UK sources",4778,Greg Smith,,In kind,"Two tickets with hospitality, including event metal badges, for the Goodwood Members' meeting",420.00,2024-04-14,2024-04-14,,False,The Goodwood Estate Ltd,"Goodwood House, Chichester PO18 0PX",Company,The Goodwood Estate Ltd,,553452,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5556,
5433,"Tottenham Hotspur Ltd - £2,500.00",,2024-04-29,2024-04-29,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Five tickets and hospitality to Tottenham Hotspur vs Arsenal (value is approximate),2500.00,2024-04-28,2024-04-28,,False,Tottenham Hotspur Ltd,"Tottenham Hotspur Football Club, Lilywhite House, 782 High Road, London N17 0BX",Company,Tottenham Hotspur Ltd,,01706358,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5433,
5529,Hestview Ltd - £500.00,,2024-04-29,2024-04-29,,"Gifts, benefits and hospitality from UK sources",4658,Alex Sobel,,In kind,Two tickets with hospitality for Leeds Utd v Sunderland,500.00,2024-04-09,2024-04-09,,False,Hestview Ltd,"4 Wellington Place, Leeds LS1 4AP",Company,Hestview Ltd,,01100741,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5529,
5492,"The Walbrook Club - £1,440.00",,2024-04-25,2024-04-25,,"Gifts, benefits and hospitality from UK sources",4475,Suella Braverman,,In kind,One year honorary membership of the private members' club,1440.00,2024-04-01,2024-04-01,2025-03-31,True,The Walbrook Club,"The Walbrook Club, 37a Walbrook, London EC4N 8BS",Company,The Walbrook Club,,03578810,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5492,
5410,"Jockey Club Racecourses Ltd - £1,800.00",,2024-04-24,2024-04-25,,"Gifts, benefits and hospitality from UK sources",4110,Dame Karen Bradley,,In kind,Two tickets with hospitality to the Grand National,1800.00,2024-04-13,2024-04-13,,True,Jockey Club Racecourses Ltd,"21-27 Lamb's Canduit Street, London WC1N 3NL",Company,Jockey Club Racecourses Ltd,,02909409,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5410,
5519,"Jockey Club - £1,800.00",,2024-04-25,2024-04-25,,"Gifts, benefits and hospitality from UK sources",4474,Kevin Hollinrake,,In kind,Tickets for me and my civil partner to the Randox Grand National 2024 Chairman's Lunch,1800.00,2024-04-13,2024-04-13,,False,Jockey Club,"Cheltenham Racecourse, Evesham Road, Cheltenham GL50 4SH",Company,Jockey Club,,RC000287,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5519,
5456,"The FA Premier League Ltd - £2,634.00",,2024-04-24,2024-04-24,,"Gifts, benefits and hospitality from UK sources",4110,Dame Karen Bradley,,In kind,Three tickets with hospitality to the FA Cup semi-final,2634.00,2024-04-20,2024-04-20,,False,The FA Premier League Ltd,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,The FA Premier League Ltd,,2719699,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5456,
5514,Wolverhampton Wanderers Football Club - £372.00,,2024-04-24,2024-04-24,,"Gifts, benefits and hospitality from UK sources",1587,Pat McFadden,,In kind,Ticket with hospitality and use of a Directors' Box seat outside,372.00,2024-04-20,2024-04-20,,True,Wolverhampton Wanderers Football Club,"Molineux Stadium, Waterloo Road, Wolverhampton WV1 4QR",Company,Wolverhampton Wanderers Football Club,,1989823,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5514,
5220,"Wolverhampton Wanderers Football Club - £1,488.00",,2024-04-23,2024-04-23,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Four tickets and hospitality to Arsenal vs Wolverhampton Wanderers (value is approximate),1488.00,2024-04-20,2024-04-20,,False,Wolverhampton Wanderers Football Club,"Molineux Stadium, Waterloo Road, Wolverhampton WV1 4QR",Company,Wolverhampton Wanderers Football Club,,1989823,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5220,
5416,Society of London Theatre (SOLT) - £525.00,,2024-04-22,2024-04-23,,"Gifts, benefits and hospitality from UK sources",4008,Dame Caroline Dinenage,,In kind,Ticket to the Olivier Awards & hospitality at the pre-ceremony reception,525.00,2024-04-14,2024-04-14,,True,Society of London Theatre (SOLT),"32 Rose Street, London WC2E 9ET",Company,Society of London Theatre (SOLT),,527227,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5416,
5332,"The Jockey Club - £1,800.00",,2024-04-23,2024-04-23,,"Gifts, benefits and hospitality from UK sources",4263,Lucy Powell,,In kind,"I attended the Grand National with a plus one, as a guest of the Jockey Club",1800.00,2024-04-13,2024-04-13,,False,The Jockey Club,"21-27 Lamb's Conduit Street, London WC1N 3NL",Company,The Jockey Club,,02909409,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5332,
5411,Goodwood Road Racing Company Limited - £400.00,,2024-04-22,2024-04-23,,"Gifts, benefits and hospitality from UK sources",4874,Andrew Griffith,,In kind,Two tickets for Members Meeting,400.00,2024-04-14,2024-04-14,,False,Goodwood Road Racing Company Limited,"Goodwood House, Goodwood, West Sussex PO18 0PX",Company,Goodwood Road Racing Company Limited,,00466176,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5411,
5417,"Society of London Theatre - £1,050.00",,2024-04-22,2024-04-23,,"Gifts, benefits and hospitality from UK sources",4029,Lilian Greenwood,,In kind,"Two tickets, for me and a staff member, to the Olivier Awards were provided and these were accompanied by hospitality at the pre-ceremony reception and interval",1050.00,2024-04-14,2024-04-14,,False,Society of London Theatre,"32 Rose Street, London WC2E 9ET",Company,Society of London Theatre,,00527227,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5417,
5397,Stephenson-Mohl Group - £500.00,,2024-04-19,2024-04-23,,"Gifts, benefits and hospitality from UK sources",4125,Catherine McKinnell,,In kind,One ticket to Newcastle United game with hospitality,500.00,2024-04-13,2024-04-13,,True,Stephenson-Mohl Group,"Stephenson-Mohl Group, Amber Court, William Armstrong Drive, Newcastle upon Tyne, NE4 7YA",Company,Stephenson-Mohl Group,,10782173,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5397,
5339,"Society of London Theatre - £1,050.00",,2024-04-16,2024-04-19,,"Gifts, benefits and hospitality from UK sources",1572,Sir Jeremy Hunt,,In kind,Two tickets to the Olivier Awards & hospitality at the Pre-ceremony reception and interval (£525 per ticket). I was accompanied by my wife,1050.00,2024-04-14,2024-04-14,,False,Society of London Theatre,"32 Rose Street, London, WC2E 9ET",Company,Society of London Theatre,,527227,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5339,
5246,Rahil Ahmad - £850.00,,2024-04-17,2024-04-18,,"Gifts, benefits and hospitality from UK sources",4777,Sarah Owen,,In kind,"Photography session, full day",850.00,2024-03-15,2024-03-15,,True,Rahil Ahmad,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/5246,
5362,BBC Wales Cymru - £380.00,,2024-04-16,2024-04-16,,"Gifts, benefits and hospitality from UK sources",4632,Anna McMorrin,,In kind,Two tickets with hospitality for the Wales v Scotland Six Nations Game,380.00,2024-02-03,2024-02-03,,False,BBC Wales Cymru,"3 Central Square, Cardiff CF10 1FS",Company,BBC Wales Cymru,,03418710,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5362,
5310,British Assocation of Shooting and Conservation (BASC) - £708.00,,2024-04-15,2024-04-15,,"Gifts, benefits and hospitality from UK sources",4742,Stuart Anderson,,In kind,"Overnight accommodation, dinner and clay shoot",708.00,2024-03-27,2024-03-27,2024-03-28,True,British Assocation of Shooting and Conservation (BASC),"Marford Mill, Rossett, Wrexham LL12 0HL",Company,British Assocation of Shooting and Conservation (BASC),,28488R,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5310,
5296,The Huddersfield Town Association Football Club Limited - £316.20,,2024-04-15,2024-04-15,,"Gifts, benefits and hospitality from UK sources",4923,Kim Leadbeater,,In kind,Three tickets and hospitality to watch Huddersfield Town v Millwall FC,316.20,2024-04-06,2024-04-06,,False,The Huddersfield Town Association Football Club Limited,"The John Smith's Stadium Stadium Way, Leeds Road, Huddersfield HD1 6PX",Company,The Huddersfield Town Association Football Club Limited,,01771361,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5296,
5308,Football Association Ltd - £476.00,,2024-04-15,2024-04-15,,"Gifts, benefits and hospitality from UK sources",4923,Kim Leadbeater,,In kind,Two tickets with hospitality for England v Belgium match,476.00,2024-03-26,2024-03-26,,False,Football Association Ltd,"Wembley Stadium, Wembley, London HA9 0WS",Company,Football Association Ltd,,00077797,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5308,
5297,The Huddersfield Town Association Football Club Limited - £230.00,,2024-04-15,2024-04-15,,"Gifts, benefits and hospitality from UK sources",4923,Kim Leadbeater,,In kind,Two tickets and hospitality for Huddersfield Town v West Bromwich Albion,230.00,2024-03-10,2024-03-10,,False,The Huddersfield Town Association Football Club Limited,"The John Smith's Stadium Stadium Way, Leeds Road, Huddersfield HD1 6PX",Company,The Huddersfield Town Association Football Club Limited,,01771361,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5297,
5186,GMB - £345.56,,2024-04-10,2024-04-14,,"Gifts, benefits and hospitality from UK sources",4046,Bridget Phillipson,,In kind,Use of a meeting room for a shadow education team away day,345.56,2024-03-26,2024-03-26,,False,GMB,"Mary Turner House, 22 Stephenson Way, London NW1 2HD",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/5186,
5146,The Royal National Theatre - £535.36,,2024-04-08,2024-04-14,,"Gifts, benefits and hospitality from UK sources",4504,Wes Streeting,,In kind,Tickets and refreshments for me plus 7 staff to the play Nye on 14 March 2024,535.36,2024-03-14,2024-04-02,,False,The Royal National Theatre,"Upper Ground, London SE1 9PX",Company,The Royal National Theatre,,00749504,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5146,
5221,"Heward Mills Ltd - £1,144.00",,2024-04-12,2024-04-14,,"Gifts, benefits and hospitality from UK sources",172,Ms Diane Abbott,,In kind,Special guest at HewardMills event at the Grove Hotel Hertfordshire. Overnight stay at hotel with access to facilities,1144.00,2024-04-06,2024-04-06,2024-04-07,True,Heward Mills Ltd,"77 Farringdon Rd, London EC1M 3JU",Company,Heward Mills Ltd,,11211970,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5221,
5185,Matt Williams - £589.00,,2024-04-10,2024-04-14,,"Gifts, benefits and hospitality from UK sources",4046,Bridget Phillipson,,In kind,Hotel room in advance of a fundraising event and car back to London following the event,589.00,2024-03-21,2024-03-21,2024-03-22,True,Matt Williams,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/5185,
5273,"JBC Defence Ltd - £2,916.67",,2024-04-11,2024-04-11,,"Gifts, benefits and hospitality from UK sources",185,Jeremy Corbyn,,In kind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,2916.67,2024-03-08,2024-03-08,,True,JBC Defence Ltd,"PO Box 2410, 49 Salisbury St, Fordingbridge SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5273,
5147,Manchester City FC - £450.00,,2024-04-10,2024-04-10,,"Gifts, benefits and hospitality from UK sources",4263,Lucy Powell,,In kind,One ticket to Manchester City v Arsenal with hospitality,450.00,2024-03-31,2024-03-31,,True,Manchester City FC,"Etihad Stadium, Etihad Campus, Manchester M11 3FF",Company,Manchester City FC,,00040946,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5147,
5116,"UK Music - £1,500.00",,2024-04-09,2024-04-09,,"Gifts, benefits and hospitality from UK sources",4820,Ms Abena Oppong-Asare,,In kind,One ticket with hospitality to the BRIT Awards 2024,1500.00,2024-03-02,2024-03-02,,True,UK Music,"Work.Life, 33 Foley Street, London W1W 7TL",Company,UK Music,,3245288,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5116,
5176,Royal Opera House Covent Garden Foundation - £344.00,,2024-04-08,2024-04-09,,"Gifts, benefits and hospitality from UK sources",4621,Darren Jones,,In kind,Two tickets to a performance and hospitality,344.00,2024-04-05,2024-04-05,,False,Royal Opera House Covent Garden Foundation,"Royal Opera House, Bow Street, London WC2E 9DD",Company,Royal Opera House Covent Garden Foundation,,480523,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5176,
5178,Manchester City Football Club - £900.00,,2024-04-09,2024-04-09,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Hospitality and match tickets for two people to Manchester City vs Arsenal (value is approximate),900.00,2024-03-31,2024-03-31,,False,Manchester City Football Club,"Etihad Stadium, Ashton New Road, Manchester M11 3FF",Company,Manchester City Football Club,,08355862,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5178,
5179,Brighton and Hove Albion Football Club - £500.00,,2024-04-09,2024-04-09,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Four tickets and hospitality to Brighton vs Arsenal (value is approximate),500.00,2024-04-06,2024-04-06,,False,Brighton and Hove Albion Football Club,"American Express Stadium, Village Way, Brighton BN1 9BL",Company,Brighton and Hove Albion Football Club,,00081077,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5179,
5095,Labour Together - £190.00,,2024-04-05,2024-04-09,,"Gifts, benefits and hospitality from UK sources",4268,Steve Reed,,In kind,"Accommodation for me and a staff member while attending Restitch: Social Fabric Summit, Coventry",190.00,2024-03-07,2024-03-07,,False,Labour Together,"Longley House, Park Road, London N2 8EY",Company,Labour Together,,09630980,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5095,
5097,Labour Together - £146.85,,2024-04-05,2024-04-09,,"Gifts, benefits and hospitality from UK sources",4268,Steve Reed,,Monetary,"as reimbursement of travel to Social Fabric Summit, Coventry on 7 and 8 March 2024",146.85,2024-03-12,2024-03-12,,True,Labour Together,"Longley House, Park Road, London N2 8EY",Company,Labour Together,,09630980,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5097,
5093,The Football Association - £500.00,,2024-04-04,2024-04-09,,"Gifts, benefits and hospitality from UK sources",4268,Steve Reed,,In kind,Two tickets with hospitality for England vs Brazil,500.00,2024-03-23,2024-03-23,,False,The Football Association,"Wembley Stadium, Wembley, London HA9 0WS",Company,The Football Association,,00077797,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5093,
5080,Heineken UK - £400.00,,2024-04-03,2024-04-08,,"Gifts, benefits and hospitality from UK sources",4634,Christine Jardine,,In kind,Tickets for the Scotland V England six nations match plus hospitality at a nearby Heineken pub,400.00,2024-02-24,2024-02-24,,False,Heineken UK,"Avalon House, 72 Lower Mortlake Road, Richmond TW9 2JY",Company,Heineken UK,,15189784,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5080,
